ï»¿OBJECTID,CORR_NOMB,SHAPE_Leng,CORR_FEAC,ID1,CORR_LEY,ORDEN_CORR,PROV_ID,DIST_ID,CORR_ID,CODIGO,CAMPO,ID2,TIPO,Cantidad,Hospitalizado,Aislamiento_domiciliario,Fallecido,UCI,Recuperado,ORIG_FID
523,PUEBLO NUEVO,10512.82706,1241049600000,6,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,08,080808, ,533,U,46,0,43,1,0,2,523
524,SAN FRANCISCO,16123.34131,1241049600000,20,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,09,080809, ,534,U,166,6,142,3,2,13,524
525,BELLA VISTA,10039.31307,1231113600000,6,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,07,080807,2016,535, ,69,3,52,3,2,9,525
526,CURUNDU,7733.33066,1235865600000,17,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,05,080805,2016,536, ,99,7,87,2,2,1,526
527,CALIDONIA,8016.1969,1243641600000,50,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,04,080804,2016,537, ,88,7,69,3,6,3,527
528,RIO DE JESUS (CABECERA),83883.76186,1143763200000,1,LEY 58 DEL 29 DE JULIO DE 1998,0,09,07,01,090701,2016,538, ,2,0,2,0,0,0,528
529,CATORCE DE NOVIEMBRE,106083.03877,1143763200000,2,LEY 58 DEL 29 DE JULIO DE 1998,0,09,07,05,090705,2016,539, ,,,,,,,529
530,SAN FELIX,48133.09936,1151625600000,4,LEY 10 DEL 7 DE MARZO DE 1997,0,04,11,04,041104,2018,540,R,2,0,2,0,0,0,530
531,JUAY,47352.34509,1151625600000,6,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,11,02,041102,2018,541,R,,,,,,,531
532,CALDERA,74954.66199,1196380800000,17,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,04,02,040402,2018,542,R,,,,,,,532
533,JARAMILLO,43665.13874,1199059200000,47,LEY 58 DEL 29 DE JULIO DE 1998,0,04,04,05,040405,2018,543,R,,,,,,,533
534,BUGABA,21904.9145,1168387200000,5,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,05,03,040503, ,544,R,7,0,7,0,0,0,534
535,GOMEZ,42253.45706,1168214400000,128,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,05,05,040505, ,546,R,,,,,,,535
536,SAN ANDRES,59457.29911,1168300800000,46,LEY 2 DEL 21 DE OCTUBRE DE 1981,0,04,05,07,040507, ,547,R,,,,,,,536
537,SANTA MARTA,47554.42892,1168300800000,116,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,05,08,040508, ,548,R,1,0,1,0,0,0,537
538,LA ESTRELLA,52946.09704,1168214400000,511,LEY 41 DEL 30 DE ABRIL DE 2003,0,04,05,06,040506, ,549,R,1,0,1,0,0,0,538
539,SANTA ROSA,48417.3933,1188518400000,1,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,05,09,040509, ,550,R,,,,,,,539
540,LA PITALOZA,63702.00107,1212278400000,7,LEY 18 DEL 24 DE ENERO DE 2003,0,06,03,06,060306,2017,551, ,,,,,,,540
541,PROGRESO,67719.91226,1168387200000,155,LEY 1 DEL 27 DE OCTUBRE DE 1982,130,04,02,03,040203,2018,552,R,1,0,1,,,,541
542,ALTO DE JESUS,51535.70898,1183161600000,34,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,12,05,03,120503,2017,553,R,,,,,,,542
543,AILIGANDI,280815.6829,1233360000000,0,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,10,01,02,100102,2017,554, ,27,2,22,2,0,1,543
544,EL MACANO,25195.70821,1209513600000,4,LEY 58 DEL 29 DE JULIO DE 1998,0,07,01,03,070103,2018,555,R,,,,,,,544
545,CAÃITA,105078.72802,1251676800000,1,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,05,02,080502,2017,557, ,1,0,1,0,0,0,545
546,EL LLANO,351511.06902,1333065600000,1,LEY 58 DEL 29 DE JULIO DE 1998,0,08,05,04,080504,2017,558, ,,,,,,,546
547,COMARCAL KUNA DE MADUNGANDI,776310.62686,,8,LEY 24 DEL 12 DE ENERO DE 1996,0,08,05,07,080507,2014,559, ,,,,,,,547
548,EL NANCITO,40861.04408,1143763200000,3,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,09,02,040902,2017,560, ,,,,,,,548
549,SANTA LUCIA,41202.1675,1143763200000,10,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,09,05,040905,2017,561, ,,,,,,,549
550,EL PUERTO,83208.00549,1143763200000,4,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,09,04,040904,2017,562, ,,,,,,,550
551,LAS LAJAS (CABECERA),50421.94589,1149033600000,1,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,11,01,041101,2018,563,R,,,,,,,551
552,REMEDIOS (CABECERA),104859.90505,1143763200000,1,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,09,01,040901,2017,564, ,3,0,3,0,0,0,552
553,LAJAS ADENTRO,49800.87694,1146355200000,1,LEY 5 DEL 19 DE ENERO DE 1998,0,04,11,03,041103,2018,565,R,,,,,,,553
554,SANTA CRUZ,54956.57665,1146355200000,2,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,11,05,041105,2018,566,R,,,,,,,554
555,SAN JUAN,136866.30399,1154304000000,12,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,12,04,041204,2017,567, ,1,0,0,0,1,0,555
556,BOCA DEL MONTE,154492.43084,1154304000000,110,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,12,03,041203,2018,568, ,,,,,,,556
557,SANTO TOMAS,68363.69316,1185840000000,68,LEY 41 DEL 30 DE ABRIL DE 2003,0,04,01,07,040107,2017,569, ,1,0,0,0,0,1,557
558,CANTA GALLO,49403.69888,1183852800000,1,LEY 41 DEL 30 DE ABRIL DE 2003,0,04,01,08,040108,2017,570, ,,,,,,,558
559,BACO,57162.22249,1168387200000,1,LEY 5 DEL 19 DE ENERO DE 1998,0,04,02,04,040204,2018,571,R,,,,,,,559
560,DIVALA,56450.73996,1168041600000,11,LEY 58 DEL 29 DE JULIO DE 1998,0,04,01,02,040102,2017,572, ,4,0,4,0,0,0,560
561,PASIGA,80737.25828,1196380800000,9,LEY 5 DEL 19 DE ENERO DE 1998,0,08,06,04,080604,2016,573, ,,,,,,,561
562,UNION SANTEÃA,130969.30763,1196380800000,28,LEY 5 DEL 19 DE ENERO DE 1998,0,08,06,05,080605,2016,574, ,,,,,,,562
563,CHIMAN (CABECERA),100947.87442,1196380800000,17,LEY 5 DEL 19 DE ENERO DE 1998,0,08,06,01,080601,2016,575, ,,,,,,,563
564,COCHEA,71646.1152,1199923200000,1,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,06,03,040603,2017,576,R,,,,,,,564
565,TORTI,256407.0529,1256860800000,15,LEY 58 DEL 29 DE JULIO DE 1998,0,08,05,08,080508,2017,577, ,5,0,5,0,0,0,565
566,LLANO GRANDE,44940.14697,1177977600000,0,LEYNO45 DE 25 DE ABRIL DE 2011,0,02,03,04,020304,2017,578, ,,,,,,,566
567,TULU,115159.35061,1188518400000,33,LEY 58 DEL 29 DE JULIO DE 1998,0,02,06,10,020610,2017,579,R,,,,,,,567
568,PIEDRAS GORDAS,76792.39117,1180569600000,7,LEY 56 DEL 5 DE DICIEMBRE DE 2002,0,02,03,05,020305,2016,581, ,,,,,,,568
569,LLANO NORTE,97436.72528,1177977600000,0,LEY 45 DE 25 DE ABRIL DE 2011,0,02,03,07,020307,2017,582, ,,,,,,,569
570,BOQUERON (CABECERA),42983.33511,1185840000000,44,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,03,01,040301,2016,583, ,6,0,6,0,0,0,570
571,PEDREGAL,27103.86854,1168128000000,1,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,03,07,040307,2016,584, ,,,,,,,571
572,BOCA CHICA,238036.22776,1154217600000,23,LEY 10 DEL 7 DE MARZO DE 1997,0,04,12,02,041202,2017,585, ,,,,,,,572
573,LAJAS DE TOLE,58217.43844,1159574400000,20,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,13,06,041306,2017,586,R,,,,,,,573
574,TOLE (CABECERA),78598.43181,1136764800000,33,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,04,13,01,041301,2017,587,R,1,0,1,0,0,0,574
575,LA ENSENADA,72220.60687,1248998400000,72,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,02,02,080202,2016,588, ,,,,,,,575
576,PUERTO OBALDIA,65739.10466,1156982400000,86,LEY 21 DE DICIEMBRE DE 1983,0,10,01,03,100103,2017,589, ,,,,,,,576
577,BASTIMENTOS,214671.82752,1267315200000,135,LEY 69 DEL 28 DE OCTUBRE DE 1998,2,01,01,02,010102, ,590,R,,,,,,,577
578,VALLE DE AGUA ARRIBA,90789.58904,1177891200000,74,LEY 18 DEL 26 DE FEBRERO DEL 2008,29,01,04,05,010405,2016,591, ,,,,,,,578
579,TIERRA OSCURA,240378.7984,1259539200000,71,LEY 5 DEL 19 DE ENERO DE 1998,5,01,01,05,010105, ,592,R,,,,,,,579
580,ITURRALDE,106905.30468,1254268800000,25,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,13,07,11,130711,2016,593, ,,,,,,,580
581,LLANO DE CATIVAL O MARIATO (CABECERA),124578.46788,1180569600000,14,LEY 27 DEL  28 DE JUNIO 2001,0,09,12,01,091201,2018,594,R,,,,,,,581
582,TEBARIO,76975.64466,1183161600000,25,LEY 37 DEL 24 DE JUNIO 2008,0,09,12,05,091205,2018,595,R,,,,,,,582
583,BISIRA (CABECERA),106313.43987,1264896000000,57,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,12,06,01,120601,2018,596,R,,,,,,,583
584,TABOGA (CABECERA),30760.4284,1254268800000,21,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,11,01,081101,2014,597, ,,,,,,,584
585,CIRI GRANDE,102373.01124,1229904000000,9,LEY 5 DEL 19 DE ENERO DE 1998,0,13,03,06,130306,2017,598, ,,,,,,,585
586,CIRI DE  LOS SOTOS,51064.23328,1230422400000,1,LEY 5 DEL 19 DE ENERO DE 1998,0,13,03,05,130305,2017,599, ,,,,,,,586
587,SANTA ROSA,65929.90017,1261008000000,18,LEY 58 DEL 29 DE JULIO DE 1998,0,13,03,13,130313,2017,600, ,,,,,,,587
588,PIEDRA ROJA,62782.21276,,82,LEY 33 DE 10 DE MAYO DE 2012,0,12,06,06,120606,2018,601,R,,,,,,,588
589,TOLOTE,85383.75186,,17,LEY 33 DE 10 DE MAYO DE 2012,0,12,06,07,120607,2018,602,R,,,,,,,589
590,GUORONI,77423.29172,1264896000000,6,LEY 33 DE 10 DE MAYO DE 2012,0,12,06,03,120603,2018,603,R,,,,,,,590
591,CALANTE,63251.28293,,57,LEY 33 DE MAYO DE 2012,0,12,06,02,120602,2018,604,R,,,,,,,591
592,KANKINTU,64433.49181,1264896000000,57,LEY 33 DE 10 DE MAYO DE 2012,0,12,06,04,120604,2018,605,R,,,,,,,592
593,AGUA DE SALUD,47579.16356,,25,31 DE 10 DE MAYO DE 2012,0,12,05,02,120502,2018,606,R,,,,,,,593
594,EL PEÃON,68663.97856,,0,31 DE 10 DE MAYO DE 2012,0,12,05,10,120510,2018,607,R,,,,,,,594
595,PEÃA BLANCA,62275.58387,,0,Lay 31 de 10 de mayo de 2012,0,12,03,09,120309,2018,608,R,,,,,,,595
596,DIKO,39971.45817,,0,31 DE 10 DE MAYO DE 2012,0,12,03,14,120314,2018,609,R,,,,,,,596
597,CHICHICA (Cabecera),31557.82212,1301443200000,0,Ley 31 de 10 de mayo de 2012,0,12,03,01,120301,2018,610,R,,,,,,,597
598,DIKERI,49219.30177,,0,31 DE 10 DE MAYO DE 2012,0,12,03,13,120313,2018,611,R,,,,,,,598
599,ROKA,51606.49904,1264896000000,0,Ley 31 de 10 de mayo de 2012,0,12,03,10,120310,2018,612,R,,,,,,,599
600,KIKARI,20497.22314,,0,LEY 31 DE 10 DE MAYO DE 2012,0,12,03,15,120315,2018,613,R,,,,,,,600
601,ALTO CABALLERO,43957.32678,1260835200000,0,LEY 31 DE 10 DE MAYO DE 2012,0,12,03,02,120302,2018,614,R,,,,,,,601
602,CERRO CAÃA,37933.37837,1262304000000,0, ,0,12,03,04,120304,2018,615,R,1,0,1,0,0,0,602
603,SITIO PRADO,44237.95788,,0, ,0,12,03,11,120311,2018,616,R,,,,,,,603
604,MREENI,47436.36375,,0, ,0,12,03,16,120316,2018,617,R,,,,,,,604
605,HATO CHAMI,43967.76143,1260835200000,1,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,12,04,02,120402,2018,618,R,,,,,,,605
606,MANUEL E. AMADOR TERRERO,54489.49752,,12,LEY 32 DEL 10 DE MAYO DE 2012,0,09,05,13,090513,2017,619, ,,,,,,,606
607,LAS PALMAS (CABECERA),77634.31747,1168560000000,12,LEY 32 DEL 10 DE MAYO DE 2012,0,09,05,01,090501,2017,620, ,1,0,1,0,0,0,607
608,ENTRADERO DEL CASTILLO,60419.78705,1149033600000,0,LEY 30 DEL 10 DE MAYO DE 2012,0,06,04,08,060408,2018,621,R,,,,,,,608
609,CERRO LARGO,52774.71754,1149033600000,0,LEY 58 DEL 29 DE JULIO DE 1998,0,06,04,02,060402,2018,622,R,,,,,,,609
610,SANTA CLARA,94791.00722,1251590400000,0,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,13,01,04,130104,2017,623,R,3,1,2,0,0,0,610
611,SAMBOA (CABECERA),81393.02006,1264896000000,100,LEY 33 DEL 10 DE MAYO DE 2012,0,12,08,01,120801,2018,624,R,,,,,,,611
612,GUARIVIARA,135180.8842,1264809600000,57,LEY 33 DEL 10 DE MAYO DE 2012,0,12,08,03,120803,2018,625,R,,,,,,,612
613,CUESTA DE PIEDRA,35234.66923,1193788800000,1,LEY 55 DEL 13 DE SEPTIEMBRE 2013,0,04,14,03,041403, ,626,R,,,,,,,613
614,VOLCAN (CABECERA),67992.91784,1193788800000,0,LEY 58 DEL 29 DE JULIO DE 1998,0,04,14,01,041401, ,627,U,1,0,0,1,0,0,614
615,FINCA 6,25863.34272,1177891200000,6,LEY 39 DEL 8 DE JUNIO DE 2015,0,01,02,15,010215, ,628,U,,,,,,,615
616,FINCA 60,25098.55946,1177891200000,6,LEY 39 DEL 8 DE JUNIO DE 2015,0,01,02,17,010217,2016,629, ,,,,,,,616
617,BARRIADA 4 DE ABRIL,16928.52852,1177891200000,6,LEY 39 DEL 8 DE JUNIO DE 2015,0,01,02,13,010213, ,630,U,,,,,,,617
618,CHANGUINOLA (CABECERA),15494.41129,1177891200000,6,LEY 40 DEL 30 DE ABRIL DE 2003,0,01,02,01,010201,2018,631,U,7,0,7,0,0,0,618
619,EL SILENCIO,41376.52418,1264809600000,17,LEY 39 DEL 8 DE JUNIO DE 2015,15,01,02,14,010214,2016,632, ,,,,,,,619
620,EL EMPALME,32707.47831,1264809600000,17,LEY 40 DEL 30 DE ABRIL DE 2003,9,01,02,06,010206, ,633,U,1,0,1,0,0,0,620
621,NANCE DEL RISCO,198754.43918,1257033600000,74,LEY 18 DEL 26 DE FEBRERO DEL 2008,28,01,04,04,010404,2018,634,R,,,,,,,621
622,HICACO,70331.02638,1151625600000,54,LEY 34 DEL 10 DE MAYO DE 2012,0,09,11,11,091111,2017,635, ,1,0,0,1,0,0,622
623,RIO GRANDE,90808.22859,1151625600000,54,LEY 58 DEL 29 DE JULIO DE 1998,0,09,11,09,091109,2017,636, ,,,,,,,623
624,LA GLORIA,82427.44705,1259539200000,1,LEY 18 DEL 26 DE FEBRERO DEL 2008,0,01,02,09,010209,2016,637, ,,,,,,,624
625,RODRIGO LUQUE,22722.7761,1254355200000,25,LEY 53 DEL 21 DE OCTUBRE DE 2014,0,09,10,13,091013, ,638,U,5,0,5,0,0,0,625
626,CAIMITILLO,312182.29281,1251676800000,1,LEY 29 DEL 10 DE MARZO DE 2012,0,08,08,24,080824,2017,639, ,18,0,16,0,0,2,626
627,CHILIBRE,51829.81597,1251676800000,1,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,15,080815, ,640, ,141,3,127,2,1,8,627
628,BARRIO FRANCES,32419.49584,1177891200000,63,LEY 39 DEL 8 DE JUNIO DE 2015,0,01,04,02,010402,2018,641,U,,,,,,,628
629,ANCON,123483.22643,1251676800000,112,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,14,080814, ,642, ,116,2,97,1,4,9,629
630,EL EJIDO,27248.2016,1212192000000,17,LEY 97 DEL 12 DE NOVIEMBRE DE 2013,0,07,03,15,070315,2018,643,R,1,0,1,0,0,0,630
631,SANTA ANA,42392.17537,1212192000000,17,LEY 58 DEL 29 DE JULIO DE 1998,0,07,03,11,070311,2018,644,R,,,,,,,631
632,ZAPALLAL,70411.60325,1162252800000,1,LEY 35 DEL 17 DE NOVIEMBRE DE 2014,0,05,01,17,050117,2016,645, ,,,,,,,632
633,SANTA FE,175777.5276,1162252800000,1,LEY 58 DEL 29 DE JULIO DE 1998,0,05,01,16,050116,2016,646, ,14,0,14,0,0,0,633
634,ALTO BILINGUE,43155.35754,1267315200000,135,LEY  No.33  DE MAYO DEL 2012,2,12,09,02,120902,2017,647, ,,,,,,,634
635,VALLE BONITO (DOGATA),73020.23245,1267315200000,135,LEY No.10 DEL 7 DE MARZO 1997,2,12,09,05,120905,2017,648, ,,,,,,,635
636,SAN PEDRITO,66326.55915,1420848000000,0,LEY No.33 DEL 10 DE MAYO DE 2012,0,12,09,04,120904,2017,649, ,,,,,,,636
637,CALOVEBORA O SANTA CATALINA,76507.77012,1263513600000,0,LEY  No.69 DEL 28 DE OCTUBRE DE 1998,0,12,09,01,120901,2017,650, ,,,,,,,637
638,KUSAPIN (CABECERA),38850.36437,1230768000000,6,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,12,07,01,120701,2017,651, ,,,,,,,638
639,BAHIA AZUL,85012.38336,1264896000000,1,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,12,07,02,120702,2017,652, ,,,,,,,639
640,TOBOBE,103186.68384,1264809600000,135,LEY NE69 DEL 28 DE OCTUBRE DE 1998,2,12,07,06,120706,2017,653, ,,,,,,,640
641,CAÃAVERAL,72845.50329,1446249600000,135,LEY No.33 DEL 10 DE MAYO DE 2012,2,12,07,08,120708,2017,654, ,,,,,,,641
642,RIO CHIRIQUI,151390.85652,1264896000000,28,LEY 69 DEL 28 DE OCTUBRE DE 1998,0,12,07,05,120705,2017,655, ,,,,,,,642
643,PASO ANCHO,40692.0135,1193788800000,0, ,0,04,14,05,041405, ,656,R,,,,,,,643
644,CERRO PUNTA,39246.23235,1193788800000,0,LEY No.1 DE OCTUBRE DE 1982,0,04,14,02,041402, ,657,U,1,0,1,0,0,0,644
645,NUEVA CALIFORNIA,59508.87716,,0, ,0,04,14,04,041404, ,658,R,1,0,1,,,,645
646,LOS HATILLOS,71163.26723,1183161600000,63,LEY 58 DEL 29 DE JULIO DE 1998,0,09,08,03,090803,2018,659,R,,,,,,,646
647,LLANO GRANDE,50057.14957,1159574400000,3,LEY 58 DEL 29 DE JULIO DE 1998,0,09,04,04,090404,2018,660,R,,,,,,,647
648,BORO,45245.2598,1136764800000,6,LEY 58 DEL 29 DE JULIO DE 1998,0,09,04,03,090403,2018,661,R,,,,,,,648
649,BISVALLES,46222.06296,1159574400000,22,LEY 58 DEL 29 DE JULIO DE 1998,0,09,04,02,090402,2018,662,R,,,,,,,649
650,LA MESA (CABECERA),95879.96026,1196380800000,338,LEY 27 DE JUNIO DE 2002,0,09,04,01,090401,2018,663,R,2,0,2,0,0,0,650
651,BARRIO BALBOA,14709.67148,1254268800000,1,LEY 13 DEL 6 DE FEBRERO DE 2002,0,13,07,01,130701,2018,664,U,26,1,23,1,1,0,651
652,PAJONAL,85390.33303,1256947200000,5,LEY 58 DEL 29 DE JULIO DE 1998,0,02,06,06,020606,2017,665,R,4,2,2,0,0,0,652
653,LAS TABLAS (CABECERA),31402.54922,1168128000000,1,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,07,02,01,070201, ,666, ,,,,,,,653
654,BARRIO SUR,16570.43918,1234915200000,13,LEY 2 DEL 21 DE OCTUBRE DE 1981,0,03,01,02,030102, ,667,U,3,0,2,1,0,0,654
655,JUAN DIAZ,30139.13381,1241136000000,6,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,12,080812, ,674,U,170,7,141,9,6,7,655
656,DON BOSCO,30139.13381,1241136000000,6,LEY NO 42 DEL 31 DE MAYO DE 2017,0,08,08,26,080826, ,675,U,66,3,55,2,2,4,656
657,LAS GARZAS,174465.17365,1248912000000,69,LEY NA 40 DEL 31 DE MAYO DE 2017,0,08,08,25,080825, ,676,U,17,1,16,0,0,0,657
658,PACORA,174465.17365,1248912000000,69,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,08,08,17,080817, ,677,U,135,11,114,1,0,9,658
659,SANTIAGO (CABECERA),43926.42581,1254355200000,25,LEY 53 DEL 22 DE NOVIEMBRE DE 2002,0,09,10,01,091001, ,685,U,44,4,37,1,1,1,659
660,NUEVO SANTIAGO,26348.30448,1254268800000,1,LEY 53 DEL 22 DE NOVIEMBRE DE 2002,0,09,10,11,091011, ,709,U,9,0,8,0,0,0,660
661,SAN MARTIN DE PORRES,26348.30448,1254268800000,1,LEY 53 DEL 22 DE NOVIEMBRE DE 2002,0,09,10,11,091011, ,710,U,16,0,15,0,1,0,661
662,SANTIAGO ESTE,71891.97455,1227225600000,2,LEY 68 DEL 30 DE OCTUBRE DE 2017,0,09,10,15,091015,2017,711, ,,,,,,,662
663,LA RAYA DE SANTA MARIA,71891.97455,1227225600000,2,LEY 53 DEL 22 DE NOVIEMBRE DE 2002,0,09,10,04,091004,2017,712, ,,,,,,,663
664,SANTIGO SUR,0,1514678400000,0,No. 68 DEL 30 DE OCTUBRE DE 2017,0,09,10,16,091016, ,713, ,,,,,,,664
665,PONUGA,110188.138281061,1230681600000,0,No. 58 DEL 29 DE JULIO DE 1998,0,09,10,05,091005, ,714, ,5,0,5,0,0,0,665
666,DAVID SUR,79198.66683,1225411200000,1,LEY No.1 DEL 27 DE OCTUBRE DE 1982,0,04,06,12,040612, ,715,U,,,,,,,666
667,BELLA VISTA,35096.49368,1159574400000,87,LEY 10 DEL 7 DE MARZO DE 1997,0,04,13,02,041302,2017,724,R,,,,,,,667
668,NARGANA (CABECERA),564793.02139,1234396800000,96,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,10,01,01,100101,2017,728, ,12,1,11,0,0,0,668
669,SAN JUAN DE TURBE,90325.00342,1193788800000,6,LEY 11 DE 20 DE FEBRERO DE 2018,0,03,06,03,030603,2018,734, ,,,,,,,669
670,SAN JOSE DEL GENERAL,90325.00342,1193788800000,6,LEY 11 DE 20 DE FEBRERO DE 2018,0,03,06,01,030601,2018,737,R,2,0,1,0,1,0,670
671,NUEVA ESPERANZA,90325.00342,1193788800000,6,LEY 11 DE 20 DE FEBRERO DE 2018,0,03,06,02,030602,2018,738,R,31,2,29,0,0,0,671
672,SAN ISIDRO,54932.22285,1193702400000,2,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,05,15,040515, ,739,R,1,0,1,0,0,0,672
673,ASERRIO DE GARICHE,54932.22285,1193702400000,2,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,04,05,02,040502, ,740,R,2,0,2,0,0,,673
674,LA TRINCHERA,224707.25151,1151625600000,756,LEY 3 DEL 6 DE FEBRERO DE 2018,0,09,11,12,091112,2017,743,R,1,0,1,0,0,0,674
675,GUARUMAL,7304.03443694305,1151625600000,756,LEY 58 DEL 29 DE JULIO DE 1998,0,09,11,06,091106,2017,748, ,,,,,,,675
676,GUARUMAL,224707.25151,1151625600000,756,LEY 58 DEL 29 DE JULIO DE 1998,0,09,11,06,091106,2017,749, ,,,,,,,676
677,DAVID ESTE,79198.66683,1225411200000,1,LEY No.1 DEL 27 DE OCTUBRE DE 1982,0,04,06,11,040611, ,757,U,,,,,,,677
678,DAVID (CABECERA),79198.66683,1225411200000,1,LEY No.1 DEL 27 DE OCTUBRE DE 1982,0,04,06,01,040601, ,758,U,14,0,13,0,1,0,678
679,CRISTÃBAL ESTE,0,,0, ,0, , , , , ,0, ,,,,,,,679
680,CRISTÃBAL,0,,0, ,0, , , , , ,0, ,24,1,21,0,0,2,680
681,CRISTÃBAL,0,,0, ,0, , , , , ,0, ,,,,,,,681
682,CRISTÃBAL,0,,0, ,0, , , , , ,0, ,,,,,,,682
683, ,0,,0, ,0, , , , , ,0, ,,,,,,,683
684, ,0,,0, ,0, , , , , ,0, ,,,,,,,684
685, ,0,,0, ,0, , , , , ,0, ,,,,,,,685
686, ,0,,0, ,0, , , , , ,0, ,,,,,,,686
687, ,0,,0, ,0, , , , , ,0, ,,,,,,,687
688, ,0,,0, ,0, , , , , ,0, ,,,,,,,688
689, ,0,,0, ,0, , , , , ,0, ,,,,,,,689
690, ,0,,0, ,0, , , , , ,0, ,,,,,,,690
691, ,0,,0, ,0, , , , , ,0, ,,,,,,,691
692, ,0,,0, ,0, , , , , ,0, ,,,,,,,692
693, ,0,,0, ,0, , , , , ,0, ,,,,,,,693
694, ,0,,0, ,0, , , , , ,0, ,,,,,,,694
695, ,0,,0, ,0, , , , , ,0, ,,,,,,,695
696, ,0,,0, ,0, , , , , ,0, ,,,,,,,696
697, ,0,,0, ,0, , , , , ,0, ,,,,,,,697
698, ,0,,0, ,0, , , , , ,0, ,,,,,,,698
699, ,0,,0, ,0, , , , , ,0, ,,,,,,,699
700, ,0,,0, ,0, , , , , ,0, ,,,,,,,700
701, ,0,,0, ,0, , , , , ,0, ,,,,,,,701
702, ,0,,0, ,0, , , , , ,0, ,,,,,,,702
703, ,0,,0, ,0, , , , , ,0, ,,,,,,,703
704, ,0,,0, ,0, , , , , ,0, ,,,,,,,704
705, ,0,,0, ,0, , , , , ,0, ,,,,,,,705
706, ,0,,0, ,0, , , , , ,0, ,,,,,,,706
707, ,0,,0, ,0, , , , , ,0, ,,,,,,,707
708, ,0,,0, ,0, , , , , ,0, ,,,,,,,708
709, ,0,,0, ,0, , , , , ,0, ,,,,,,,709
710, ,0,,0, ,0, , , , , ,0, ,,,,,,,710
711, ,0,,0, ,0, , , , , ,0, ,,,,,,,711
712, ,0,,0, ,0, , , , , ,0, ,,,,,,,712
713, ,0,,0, ,0, , , , , ,0, ,,,,,,,713
714, ,0,,0, ,0, , , , , ,0, ,,,,,,,714
715, ,0,,0, ,0, , , , , ,0, ,,,,,,,715
716, ,0,,0, ,0, , , , , ,0, ,,,,,,,716
717, ,0,,0, ,0, , , , , ,0, ,,,,,,,717
718, ,0,,0, ,0, , , , , ,0, ,,,,,,,718
719, ,0,,0, ,0, , , , , ,0, ,,,,,,,719
720, ,0,,0, ,0, , , , , ,0, ,,,,,,,720
721, ,0,,0, ,0, , , , , ,0, ,,,,,,,721
722, ,0,,0, ,0, , , , , ,0, ,,,,,,,722
723, ,0,,0, ,0, , , , , ,0, ,,,,,,,723
724, ,0,,0, ,0, , , , , ,0, ,,,,,,,724
725, ,0,,0, ,0, , , , , ,0, ,,,,,,,725
726, ,0,,0, ,0, , , , , ,0, ,,,,,,,726
727, ,0,,0, ,0, , , , , ,0, ,,,,,,,727
728, ,0,,0, ,0, , , , , ,0, ,,,,,,,728
729, ,0,,0, ,0, , , , , ,0, ,,,,,,,729
730, ,0,,0, ,0, , , , , ,0, ,,,,,,,730
731, ,0,,0, ,0, , , , , ,0, ,,,,,,,731
