ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
59,59,18,035,FLAGLER,Flagler,FL,2714,32,24,118,277,348,390,544,534,329,111,7,0 to 98,58,1565,1105,44,2689,25,0,56,2585,37,147,36,167,2541,6,0,2683,142,21,4,0,91,72,0,163,0,1,9,20,22,26,41,33,12,3,0,7 to 94,56,104,20,33,6,18,135,10,29,2,19,2,1,4,167,73,94,163,4,0,2646,21,2842,2667,167,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,1216,29,32,124,192,188,182,187,110,90,75,7,0 to 104,47,680,529,7,1214,2,0,37,1044,32,223,2,224,991,0,1,1213,193,31,0,0,106,118,0,224,5,4,20,38,42,29,29,18,22,17,0,0 to 101,45,146,50,7,21,111,98,15,60,0,39,0,0,12,224,118,106,224,0,0,1024,2,1252,1026,224,12,294,68,48,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,3193,38,39,175,291,306,408,572,667,435,246,16,0 to 105,60,1931,1225,37,3142,51,0,107,2923,77,218,56,108,3018,0,67,3077,84,13,9,2,49,48,0,97,0,1,6,10,9,15,17,23,16,11,0,8 to 96,62,65,8,16,8,7,72,18,47,6,26,3,0,9,108,55,53,97,11,0,3078,38,3225,3116,108,9,399,128,64,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,76070,751,1004,4907,11210,11877,13796,14417,9989,5261,2690,168,0 to 119,51,41295,33126,1649,74843,1227,0,1525,70616,2336,6296,943,6369,69624,55,22,74769,5058,1151,136,24,3129,3069,11,6209,18,60,480,1011,1010,1191,1150,719,452,278,0,0 to 102,50,3128,2259,604,218,2049,3962,198,2134,65,1330,53,22,282,6369,3170,3188,6209,160,0,71573,1064,79134,72637,6369,282,798,456,50,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,13279,353,344,1019,1698,1579,1841,2471,2095,1195,660,24,0 to 119,54,7922,5321,36,11343,1936,0,122,12798,183,578,61,719,12542,10,8,11325,538,60,121,0,348,249,1,598,5,11,72,74,98,82,118,99,100,60,0,0 to 105,56,276,211,16,95,12,431,155,78,0,60,0,0,21,719,293,425,598,121,0,11368,1816,13921,13184,719,21,138,63,54,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,1131,18,24,127,137,123,153,163,131,140,107,8,0 to 100,53,672,440,19,1125,6,0,43,1058,2,67,7,45,1085,1,0,1124,28,16,1,0,22,22,0,44,0,2,13,8,6,6,4,3,2,1,0,6 to 87,34,34,6,0,4,12,27,5,3,0,6,1,0,0,45,23,22,44,1,0,1117,5,1169,1122,45,0,45,18,56,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,310,1,4,16,22,19,38,69,87,48,6,0,3 to 92,63,164,144,2,307,3,0,8,302,0,5,3,2,308,0,0,307,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25 to 60,42,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,0,313,2,317,315,2,0,3,2,42,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,11093,178,136,1166,1909,1579,1560,1871,1476,723,429,66,0 to 119,48,6460,4491,142,10882,211,0,171,10772,61,345,50,339,10747,7,0,10875,276,48,6,9,191,133,0,324,3,5,47,61,39,50,51,52,19,11,1,0 to 94,47,133,115,24,52,26,237,61,93,4,66,2,0,7,339,139,200,324,15,0,11080,196,11629,11276,339,7,76,55,49,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,8210,113,185,532,843,1213,1360,1494,1368,736,349,17,0 to 119,53,4595,3495,120,8184,26,0,206,7746,208,318,117,233,7944,24,9,8151,180,43,7,3,113,110,0,223,2,5,17,21,27,51,53,40,13,4,0,2 to 97,53,175,14,14,20,15,180,28,58,3,37,3,0,5,233,116,117,223,10,0,8318,16,8602,8334,233,5,154,120,53,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,253,0,2,18,45,43,59,38,21,15,10,2,6 to 119,47,128,120,5,44,209,0,0,251,0,3,5,79,173,0,1,44,1,1,76,1,0,2,0,2,0,1,5,24,17,19,7,1,4,1,0,6 to 86,41,0,0,0,2,0,0,2,0,0,0,0,0,0,79,50,29,2,77,0,47,131,257,178,79,0,14,12,36,0.736908814303344,0.0426371109693887
