"County","State","Country","Lat","Long","Date","Cases","New Cases","Deaths","New Deaths","Recovered","New Recovered","Active","Tested","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/1/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/2/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/3/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/4/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/5/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/6/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/7/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/8/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/9/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/10/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/11/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/12/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/13/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/14/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/15/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/16/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/17/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/18/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/19/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/20/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/21/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/22/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/23/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/24/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/25/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/26/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/27/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/28/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","2/29/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/1/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/2/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/3/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/4/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/5/2020","1","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/6/2020","2","1","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/7/2020","2","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/8/2020","2","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/9/2020","2","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/10/2020","2","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/11/2020","3","1","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/12/2020","3","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/13/2020","4","1","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/14/2020","4","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/15/2020","4","0","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/16/2020","7","3","","","","","","","","","","","","","","","","","",""
"Maricopa County","AZ","USA","33.2918","-112.4291","3/17/2020","9","2","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/30/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","1/31/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/1/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/11/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/12/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/13/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/14/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/15/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/16/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/17/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/18/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/19/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/20/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/21/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/22/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/23/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/24/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/25/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/26/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/27/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/28/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","2/29/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/1/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/2/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/3/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/4/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/5/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/6/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/7/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/8/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/9/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/10/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/11/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/12/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/13/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/14/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/15/2020","","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/16/2020","0","0","","","","","","","","","","","","","","","","","",""
"Navajo","AZ","USA","","","3/17/2020","2","2","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/22/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/23/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/24/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/25/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/26/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/27/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/28/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/29/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/30/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","1/31/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","2/1/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","2/2/2020","0","0","","","","","","","","","","","","","","","","","",""
"Pima","AZ","USA","32.0575","-111.6661","2/3/2020","0","0","","","","","","","","","","","","","","","","","",""
